Chromosome,Start,Stop,MurphyTiger,MurphyLion,MT1,ML2,ML1,FT3,FT2,FT1,SunDol
chrA1,115600000,115700000,0.0,0.00372,0.00015,0.0038399999999999997,0.00361,8e-05,0.00033,0.00031,0.00361
chrA1,115700000,115800000,0.0,0.004520000000000001,0.00061,0.00434,0.0044399999999999995,0.00064,9e-05,0.0001,0.00443
chrA1,115800000,115900000,0.0,0.00433,0.00056,0.00433,0.00464,0.0007,0.00016,0.00016999999999999999,0.00464
chrA1,115900000,116000000,0.0,0.0038299999999999996,0.00057,0.0035,0.00386,0.00059,0.00047000000000000004,0.00037999999999999997,0.00387
chrA1,116000000,116100000,0.0,0.00375,0.00018,0.0036899999999999997,0.0038,0.00016999999999999999,0.00041,0.00028,0.00381
chrA1,116100000,116200000,0.0,0.0037,0.00054,0.0038399999999999997,0.00391,0.00073,0.00049,0.00042,0.0039
chrA1,116200000,116300000,0.0,0.0027600000000000003,0.00039,0.00267,0.00288,0.00053,0.00047000000000000004,0.00045999999999999996,0.0028699999999999997
chrA1,116300000,116400000,2e-05,0.00468,0.00057,0.00455,0.00476,0.0006900000000000001,0.00055,0.00042,0.00474
chrA1,116400000,116500000,0.0,0.0035,0.00026000000000000003,0.0034700000000000004,0.00355,0.00013000000000000002,0.00026000000000000003,0.0002,0.0035600000000000002
chrA1,116500000,116600000,0.0,0.00302,0.00016,0.0031100000000000004,0.00346,7e-05,0.0002,8e-05,0.00345
chrA1,116600000,116700000,0.0,0.00418,0.00013000000000000002,0.00387,0.00435,2.9999999999999997e-05,0.00011,0.0001,0.00435
chrA1,116700000,116800000,0.0,0.00426,7e-05,0.0043100000000000005,0.0044399999999999995,9e-05,0.00014,0.00013000000000000002,0.00445
chrA1,116800000,116900000,0.0,0.00434,5e-05,0.0042899999999999995,0.00426,5e-05,0.00014,9e-05,0.00428
chrA1,116900000,117000000,0.0,0.00351,0.00022999999999999998,0.00371,0.0035600000000000002,0.00016999999999999999,0.00018999999999999998,0.00011999999999999999,0.0035700000000000003
chrA1,117000000,117100000,0.0,0.0053100000000000005,0.00064,0.00524,0.00526,0.00041,0.00057,0.0006,0.00527
chrA1,117100000,117200000,0.0,0.0048200000000000005,0.00033999999999999997,0.0050100000000000006,0.00483,0.0004,0.00055,0.00037,0.00483
chrA1,117200000,117300000,0.0,0.00494,0.00026000000000000003,0.00498,0.00512,0.00088,0.00062,0.00053,0.00511
chrA1,117300000,117400000,0.0,0.0050799999999999994,0.0003,0.0049700000000000005,0.0051600000000000005,0.00028,0.00036,0.00026000000000000003,0.00515
chrA1,117400000,117500000,0.0,0.00761,0.00044,0.00761,0.00761,0.00028,0.00022999999999999998,0.0002,0.00761
chrA1,117500000,117600000,0.0,0.00562,0.00035,0.00576,0.0056700000000000006,0.00066,0.0006900000000000001,0.00065,0.00569
chrA1,117600000,117700000,0.0,0.00828,0.0010400000000000001,0.00821,0.00835,0.00093,0.00073,0.0005,0.00835
chrA1,117700000,117800000,0.0,0.00692,0.00093,0.00674,0.00692,0.00047999999999999996,0.00101,0.0009400000000000001,0.00692
chrA1,117800000,117900000,0.00013000000000000002,0.007409999999999999,0.00045999999999999996,0.007490000000000001,0.00775,0.0006900000000000001,0.0006900000000000001,0.00061,0.007670000000000001
chrA1,117900000,118000000,0.00013000000000000002,0.00642,0.00036,0.00633,0.00635,0.00072,0.00027,0.00027,0.00634
chrA1,118000000,118100000,0.00028,0.00734,0.00025,0.00742,0.00746,0.00047000000000000004,0.00064,0.00053,0.00748
chrA1,118100000,118200000,0.00032,0.00536,0.0005200000000000001,0.005379999999999999,0.00573,0.00073,0.0005200000000000001,0.00032,0.00572
chrA1,118200000,118300000,0.00028,0.00547,0.00042,0.0056,0.00563,0.0008,0.00037,0.00033999999999999997,0.00563
chrA1,118300000,118400000,0.00041,0.00704,0.00045,0.0071200000000000005,0.0071,0.0005099999999999999,0.00047000000000000004,0.00045999999999999996,0.007109999999999999
chrA1,118400000,118500000,0.00028,0.0069299999999999995,0.00016999999999999999,0.006940000000000001,0.00719,0.00066,0.00059,0.00057,0.0072
chrA1,118500000,118600000,0.0003,0.00632,0.0,0.0065,0.00636,0.0003,0.0006799999999999999,0.00055,0.00635
chrA1,118600000,118700000,0.00029,0.0071400000000000005,0.0003,0.007259999999999999,0.00725,0.00045,0.00054,0.00055,0.00728
chrA1,118700000,118800000,0.0002,0.00658,0.00028,0.00655,0.00673,0.00044,0.00055,0.0005200000000000001,0.0067
chrA1,118800000,118900000,0.00047000000000000004,0.00562,0.0004,0.00556,0.00564,0.00098,0.00106,0.0009199999999999999,0.00563
chrA1,118900000,119000000,0.0005200000000000001,0.00639,7e-05,0.00648,0.006640000000000001,0.0027300000000000002,0.00137,0.0012,0.00665
chrA1,119000000,119100000,0.00037999999999999997,0.00614,0.00027,0.00632,0.006520000000000001,0.0012,0.00079,0.00075,0.006509999999999999
chrA1,119100000,119200000,0.00056,0.00591,0.00059,0.00585,0.00602,0.0016600000000000002,0.00155,0.0013,0.0059700000000000005
chrA1,119200000,119300000,0.0005099999999999999,0.0058,0.00033999999999999997,0.00575,0.00588,0.0011,0.00131,0.00123,0.00587
chrA1,119300000,119400000,0.0005200000000000001,0.00686,0.00095,0.006809999999999999,0.006809999999999999,0.0015400000000000001,0.00141,0.0011300000000000001,0.00677
chrA1,119400000,119500000,0.00053,0.00643,0.00018,0.00633,0.00642,0.00039,0.00114,0.0009699999999999999,0.00643
chrA1,119500000,119600000,0.00066,0.0069900000000000006,5.9999999999999995e-05,0.006840000000000001,0.0070799999999999995,0.0014199999999999998,0.0015400000000000001,0.00128,0.0071
chrA1,119600000,119700000,0.00049,0.0040100000000000005,0.0,0.00425,0.00434,0.0012,0.00103,0.0009,0.0042899999999999995
chrA1,119700000,119800000,0.00067,0.005529999999999999,2.9999999999999997e-05,0.00543,0.00571,0.00091,0.00183,0.00151,0.0057
chrA1,119800000,119900000,0.00057,0.00703,5e-05,0.00695,0.00731,0.0010199999999999999,0.00139,0.0011300000000000001,0.0073
chrA1,119900000,120000000,0.00045,0.00733,2.9999999999999997e-05,0.00742,0.007390000000000001,7e-05,7e-05,4e-05,0.007390000000000001
chrA1,120000000,120100000,0.00053,0.0052,0.0003,0.00518,0.005379999999999999,0.00022999999999999998,0.0007,0.00055,0.00536
chrA1,120100000,120200000,0.00043,0.00619,0.0,0.00617,0.00632,0.00053,0.00081,0.0006799999999999999,0.0063100000000000005
chrA1,120200000,120300000,0.0005099999999999999,0.008029999999999999,1e-05,0.00793,0.008440000000000001,0.00124,0.00101,0.00085,0.00845
chrA1,120300000,120400000,0.0006900000000000001,0.00629,0.00016,0.00621,0.0065,0.00132,0.00119,0.00099,0.00647
chrA1,120400000,120500000,0.00053,0.00656,1e-05,0.006490000000000001,0.006790000000000001,0.00132,0.0012,0.00101,0.00677
chrA1,120500000,120600000,0.00033,0.00596,2e-05,0.0058,0.00583,0.00042,0.00078,0.0007,0.00583
chrA1,120600000,120700000,0.00032,0.00611,5e-05,0.0061200000000000004,0.00634,0.00098,0.0006900000000000001,0.0006,0.00635
chrA1,120700000,120800000,0.00085,0.008140000000000001,0.0017399999999999998,0.008140000000000001,0.008,0.00164,0.00206,0.00183,0.00799
chrA1,120800000,120900000,0.00045,0.006940000000000001,0.0007599999999999999,0.006959999999999999,0.0069900000000000006,0.00086,0.00109,0.00105,0.006999999999999999
chrA1,120900000,121000000,0.00059,0.006940000000000001,0.00059,0.0069700000000000005,0.00718,0.0014199999999999998,0.0010199999999999999,0.00084,0.00719
chrA1,121000000,121100000,0.00044,0.00541,0.0007599999999999999,0.0050799999999999994,0.00547,0.00088,0.0007,0.0005,0.0055
chrA1,121100000,121200000,0.00065,0.00584,0.00031,0.00595,0.00585,0.00061,0.0009,0.0008300000000000001,0.00585
chrA1,121200000,121300000,0.0006,0.00581,1e-05,0.00566,0.00575,0.00039,0.00082,0.00079,0.00576
chrA1,121300000,121400000,0.00043,0.00613,2e-05,0.00628,0.00617,0.00016,0.0007599999999999999,0.0007,0.00618
chrA1,121400000,121500000,0.00043,0.00837,0.0,0.00847,0.00845,0.0002,0.00078,0.00061,0.00843
chrA1,121500000,121600000,0.00037,0.0053100000000000005,1e-05,0.00547,0.00541,0.00044,0.0009400000000000001,0.0008900000000000001,0.00539
chrA1,121600000,121700000,0.0006900000000000001,0.0041,0.00016999999999999999,0.00414,0.00418,0.00159,0.0016600000000000002,0.00139,0.00415
chrA1,121700000,121800000,0.00033999999999999997,0.00707,0.00045999999999999996,0.0071,0.007390000000000001,0.00059,0.0008699999999999999,0.0007700000000000001,0.007370000000000001
chrA1,121800000,121900000,0.00058,0.00617,8e-05,0.0061600000000000005,0.00618,0.00082,0.0012,0.00112,0.0061600000000000005
chrA1,121900000,122000000,0.00047999999999999996,0.00857,4e-05,0.0084,0.00877,0.00106,0.00125,0.00093,0.0088
chrA1,122000000,122100000,0.00064,0.00607,0.00119,0.00594,0.00605,0.00105,0.00119,0.00109,0.00604
chrA1,122100000,122200000,0.0002,0.00727,0.00093,0.0071,0.00742,0.00049,0.00049,0.00043,0.00743
chrA1,122200000,122300000,0.00057,0.00584,0.00042,0.00587,0.00603,0.00056,0.00121,0.0011300000000000001,0.00603
chrA1,122300000,122400000,0.00029,0.00632,0.00013000000000000002,0.0063,0.00639,0.00232,0.00118,0.00103,0.00639
chrA1,122400000,122500000,0.0001,0.00659,0.00014,0.0066,0.0068200000000000005,0.00086,0.00015,0.00016,0.0068200000000000005
chrA1,122500000,122600000,0.0001,0.006520000000000001,0.00044,0.00659,0.006690000000000001,0.0026899999999999997,0.00018999999999999998,0.00016999999999999999,0.006659999999999999
chrA1,122600000,122700000,0.00031,0.0057399999999999994,4e-05,0.00572,0.00596,0.00099,0.00057,0.00047999999999999996,0.00595
chrA1,122700000,122800000,0.0006,0.00583,2e-05,0.0057399999999999994,0.00573,0.0007099999999999999,0.00099,0.0008900000000000001,0.00576
chrA1,122800000,122900000,0.00049,0.00477,2.9999999999999997e-05,0.00473,0.00492,0.00018999999999999998,0.00099,0.0008300000000000001,0.00487
chrA1,122900000,123000000,0.00057,0.00645,2e-05,0.00646,0.0065,0.00118,0.00143,0.00124,0.0065
chrA1,123000000,123100000,0.0005099999999999999,0.007559999999999999,1e-05,0.007670000000000001,0.007670000000000001,0.00074,0.00095,0.00084,0.00763
chrA1,123100000,123200000,0.00056,0.00619,0.00023999999999999998,0.00605,0.00635,0.00157,0.00128,0.00114,0.006370000000000001
chrA1,123200000,123300000,2e-05,0.0059,0.00032,0.0056700000000000006,0.00599,0.00044,0.00011,0.00011999999999999999,0.00596
chrA1,123300000,123400000,2e-05,0.00441,0.00041,0.00425,0.0044,0.0006900000000000001,0.00027,0.00032,0.0044
chrA1,123400000,123500000,2e-05,0.004520000000000001,0.00039,0.0044,0.00461,0.00066,0.00054,0.00044,0.00458
chrA1,123500000,123600000,0.0003,0.0056,0.00036,0.00554,0.00569,0.00045999999999999996,0.00063,0.00043,0.00566
chrA1,123600000,123700000,0.0004,0.0048,0.0004,0.00481,0.0047799999999999995,0.00081,0.00058,0.0005099999999999999,0.00477
chrA1,123700000,123800000,0.00014,0.00425,0.00021,0.0043,0.00445,0.00059,0.00032,0.00023999999999999998,0.00445
chrA1,123800000,123900000,0.00026000000000000003,0.00473,0.0003,0.00479,0.00494,0.00044,0.00047999999999999996,0.00037999999999999997,0.00491
chrA1,123900000,124000000,0.00023999999999999998,0.00477,0.00013000000000000002,0.00469,0.00476,0.0005,0.0004,0.00033999999999999997,0.00471
chrA1,124000000,124100000,0.00015,0.00536,0.0001,0.00521,0.00535,0.0008900000000000001,0.00066,0.00049,0.005379999999999999
chrA1,124100000,124200000,0.0004,0.00458,2e-05,0.0045899999999999995,0.00469,0.00041,0.00059,0.0005,0.00468
chrA1,124200000,124300000,0.0003,0.00457,4e-05,0.00435,0.0047,0.00062,0.00079,0.00072,0.00468
chrA1,124300000,124400000,0.00031,0.00659,1e-05,0.0066,0.0067599999999999995,0.00062,0.00047000000000000004,0.00039,0.0068
chrA1,124400000,124500000,0.00042,0.0048,0.00036,0.0048,0.00477,0.00044,0.00057,0.00039,0.0047799999999999995
chrA1,124500000,124600000,0.00014,0.00465,0.00033,0.00468,0.00479,0.00033,0.00016999999999999999,0.00018999999999999998,0.0047799999999999995
chrA1,124600000,124700000,0.00018,0.0054600000000000004,0.0003,0.00555,0.00564,0.0004,0.00023999999999999998,0.00023999999999999998,0.00561
chrA1,124700000,124800000,0.00013000000000000002,0.00629,0.00039,0.00615,0.0064,0.00099,0.0004,0.00035,0.006379999999999999
chrA1,124800000,124900000,0.00033999999999999997,0.00539,0.00064,0.00533,0.00555,0.0016699999999999998,0.00065,0.00056,0.00555
chrA1,124900000,125000000,0.0009,0.00579,0.0013599999999999999,0.00569,0.00588,0.00144,0.0019100000000000002,0.0017100000000000001,0.00589
chrA1,125000000,125100000,0.00049,0.00519,0.00025,0.00515,0.00526,0.00027,0.00135,0.001,0.00527
chrA1,125100000,125200000,0.00018,0.0061,9e-05,0.00596,0.0061200000000000004,0.0006799999999999999,0.0005,0.00037,0.0061200000000000004
chrA1,125200000,125300000,7e-05,0.00633,0.00018999999999999998,0.006220000000000001,0.006509999999999999,0.00039,0.00029,0.00029,0.0065
chrA1,125300000,125400000,9e-05,0.00472,0.0004,0.00483,0.00474,0.00098,0.00042,0.0004,0.00474
chrA1,125400000,125500000,0.0008900000000000001,0.00762,0.00074,0.0075,0.0077599999999999995,0.0016899999999999999,0.00199,0.00162,0.00777
chrA1,125500000,125600000,0.00018999999999999998,0.00713,0.00014,0.006999999999999999,0.007359999999999999,0.0015,0.0009699999999999999,0.00082,0.0073
chrA1,125600000,125700000,0.00023999999999999998,0.0061,0.00011999999999999999,0.00596,0.00611,0.0012900000000000001,0.00047999999999999996,0.0005099999999999999,0.00613
chrA1,125700000,125800000,0.00037,0.0059,0.00061,0.00583,0.00598,0.0008900000000000001,0.0009199999999999999,0.00079,0.00599
chrA1,125800000,125900000,0.00035,0.00502,0.00045,0.00517,0.00521,0.00075,0.0006799999999999999,0.0006,0.00524
chrA1,125900000,126000000,0.00054,0.00461,0.00039,0.00461,0.00474,0.00114,0.0012900000000000001,0.0010199999999999999,0.00476
chrA1,126000000,126100000,0.00032,0.00512,0.00018999999999999998,0.00507,0.0052,0.00098,0.00057,0.00047999999999999996,0.0052
chrA1,126100000,126200000,0.00042,0.00594,0.0004,0.00572,0.00592,0.00072,0.00082,0.00074,0.00591
chrA1,126200000,126300000,0.00043,0.006,0.00054,0.00606,0.00602,0.00036,0.00078,0.0007099999999999999,0.00601
chrA1,126300000,126400000,0.00023999999999999998,0.00773,0.00058,0.007790000000000001,0.00809,0.00039,0.00044,0.00033999999999999997,0.00809
chrA1,126400000,126500000,0.00042,0.00514,0.00072,0.00524,0.00525,0.00064,0.00072,0.0006799999999999999,0.00525
chrA1,126500000,126600000,0.0007599999999999999,0.00605,0.0007,0.0059700000000000005,0.00611,0.0004,0.0015,0.00139,0.00615
chrA1,126600000,126700000,0.00023999999999999998,0.00677,0.00037,0.00671,0.006840000000000001,0.00033,0.0005,0.00039,0.00686
chrA1,126700000,126800000,0.00018,0.005,0.00033,0.00504,0.00515,0.0012,0.00037,0.00032,0.0051600000000000005
chrA1,126800000,126900000,0.00047999999999999996,0.0061,0.0001,0.00627,0.00614,0.00067,0.00084,0.00081,0.00614
chrA1,126900000,127000000,0.00056,0.00583,5e-05,0.00555,0.006,0.0011099999999999999,0.0012699999999999999,0.0011099999999999999,0.00601
chrA1,127000000,127100000,0.00067,0.00698,0.00029,0.006840000000000001,0.007109999999999999,0.00055,0.00133,0.00115,0.0071
chrA1,127100000,127200000,0.00058,0.0074,2.9999999999999997e-05,0.0072900000000000005,0.007509999999999999,0.00091,0.00098,0.0009199999999999999,0.0075
chrA1,127200000,127300000,0.00011,0.00548,0.0,0.005229999999999999,0.00556,0.00132,0.00018,0.00013000000000000002,0.00556
chrA1,127300000,127400000,0.00014,0.0078,1e-05,0.007359999999999999,0.00778,0.00126,0.00029,0.0002,0.00775
chrA1,127400000,127500000,0.00064,0.00532,0.0,0.0053,0.00561,0.00155,0.00134,0.00117,0.0056
chrA1,127500000,127600000,0.0007,0.007509999999999999,0.0,0.007379999999999999,0.00747,0.00159,0.00144,0.00125,0.00746
chrA1,127600000,127700000,0.00035,0.00665,1e-05,0.00657,0.00672,0.00037999999999999997,0.0006799999999999999,0.00058,0.006690000000000001
chrA1,127700000,127800000,0.00042,0.0069900000000000006,0.0,0.0070599999999999994,0.00719,0.00074,0.00105,0.00093,0.0072299999999999994
chrA1,127800000,127900000,0.00015,0.00673,1e-05,0.00672,0.00683,0.00064,0.00084,0.00074,0.006790000000000001
chrA1,127900000,128000000,0.00028,0.00511,0.0,0.0050100000000000006,0.00512,0.0007,0.0019100000000000002,0.00156,0.00515
chrA1,128000000,128100000,0.00016,0.0066099999999999996,1e-05,0.00692,0.00689,0.00025,0.00065,0.00063,0.00688
chrA1,128100000,128200000,0.00037,0.006409999999999999,0.00037999999999999997,0.00645,0.006520000000000001,0.00044,0.0005,0.00056,0.006540000000000001
chrA1,128200000,128300000,0.00016999999999999999,0.006220000000000001,0.00064,0.00614,0.00645,0.0006900000000000001,0.00025,0.00022,0.00646
chrA1,128300000,128400000,0.00018999999999999998,0.006220000000000001,0.00095,0.006229999999999999,0.00628,0.00106,0.00041,0.00033999999999999997,0.0063
chrA1,128400000,128500000,0.00065,0.00532,0.00047999999999999996,0.0052899999999999996,0.00518,0.00049,0.00132,0.00106,0.00518
chrA1,128500000,128600000,0.00043,0.0046700000000000005,2e-05,0.00447,0.00461,0.00011,0.00099,0.00075,0.00461
chrA1,128600000,128700000,0.00013000000000000002,0.00434,1e-05,0.00425,0.00427,5.9999999999999995e-05,0.00035,0.00026000000000000003,0.00425
chrA1,128700000,128800000,0.00041,0.00549,4e-05,0.00562,0.00545,0.00095,0.001,0.0008900000000000001,0.00547
chrA1,128800000,128900000,0.00031,0.005229999999999999,0.00022999999999999998,0.005220000000000001,0.00527,0.00045,0.0007,0.00064,0.00527
chrA1,128900000,129000000,0.00044,0.0051,0.00023999999999999998,0.0050799999999999994,0.0052,0.0007599999999999999,0.00055,0.0006,0.00518
chrA1,129000000,129100000,0.00081,0.00636,2e-05,0.006409999999999999,0.00647,0.0014,0.00172,0.00149,0.006490000000000001
chrA1,129100000,129200000,0.00074,0.00657,0.00098,0.00673,0.0067599999999999995,0.00144,0.00093,0.0009599999999999999,0.00675
chrA1,129200000,129300000,0.00041,0.007259999999999999,0.0006799999999999999,0.00734,0.00728,0.00062,0.00093,0.0007599999999999999,0.0073
chrA1,129300000,129400000,0.0002,0.007370000000000001,0.00214,0.00727,0.00744,0.00067,0.00043,0.00036,0.007409999999999999
chrA1,129400000,129500000,0.00011,0.007509999999999999,0.00224,0.00734,0.0076,0.00041,0.00033999999999999997,0.00035,0.00759
chrA1,129500000,129600000,0.0005099999999999999,0.00785,0.0011,0.0077,0.007809999999999999,0.00099,0.0009699999999999999,0.0008699999999999999,0.00785
chrA1,129600000,129700000,0.00084,0.00692,0.00159,0.006999999999999999,0.00705,0.00073,0.00185,0.00156,0.00704
chrA1,129700000,129800000,0.00073,0.00639,0.00088,0.0064,0.00665,0.00086,0.00141,0.00122,0.00662
chrA1,129800000,129900000,0.00036,0.007390000000000001,4e-05,0.00748,0.00761,0.0007700000000000001,0.00055,0.00056,0.00762
chrA1,129900000,130000000,0.00067,0.006509999999999999,1e-05,0.00619,0.00671,0.00155,0.00158,0.00131,0.006690000000000001
chrA1,130000000,130100000,0.00084,0.007670000000000001,2e-05,0.00762,0.007809999999999999,0.00156,0.00131,0.00124,0.00778
chrA1,130100000,130200000,0.00116,0.0088,0.0,0.008740000000000001,0.00895,0.00173,0.00268,0.00218,0.00891
chrA1,130200000,130300000,0.00064,0.00705,0.00059,0.00695,0.00715,0.0014,0.0008300000000000001,0.00078,0.00715
chrA1,130300000,130400000,0.00085,0.00839,0.00144,0.00813,0.00851,0.0015,0.00064,0.00072,0.00851
chrA1,130400000,130500000,0.00022999999999999998,0.009290000000000001,0.00022999999999999998,0.00919,0.00937,0.00067,0.00036,0.00036,0.00939
chrA1,130500000,130600000,0.00022,0.009590000000000001,0.00018999999999999998,0.00943,0.00976,0.0009199999999999999,0.0008,0.00065,0.00976
chrA1,130600000,130700000,0.00058,0.00774,0.00053,0.00743,0.00782,0.00124,0.00117,0.00109,0.007809999999999999
chrA1,130700000,130800000,0.00039,0.00807,0.0004,0.00787,0.008,0.00227,0.0009,0.0006799999999999999,0.00801
chrA1,130800000,130900000,0.0001,0.0062,2e-05,0.006,0.00624,0.00035,0.00054,0.00049,0.00628
chrA1,130900000,131000000,7e-05,0.006370000000000001,2e-05,0.00626,0.006379999999999999,0.00011999999999999999,0.00013000000000000002,0.00011999999999999999,0.006370000000000001
chrA1,131000000,131100000,0.00018,0.007409999999999999,2e-05,0.0074,0.007559999999999999,0.0002,0.00029,0.00028,0.007529999999999999
chrA1,131100000,131200000,0.0005099999999999999,0.00662,0.0008900000000000001,0.00633,0.006679999999999999,0.00116,0.00117,0.0010400000000000001,0.0067
chrA1,131200000,131300000,0.00029,0.00662,0.00126,0.006659999999999999,0.006690000000000001,0.00134,0.00059,0.0005,0.006659999999999999
chrA1,131300000,131400000,4e-05,0.00606,0.0005,0.0061200000000000004,0.00618,0.00105,7e-05,5.9999999999999995e-05,0.00615
chrA1,131400000,131500000,2.9999999999999997e-05,0.00399,0.00031,0.0039700000000000004,0.00405,0.00101,0.0001,8e-05,0.00406
chrA1,131500000,131600000,9e-05,0.00547,0.00028,0.00555,0.005520000000000001,0.0006,0.00018999999999999998,0.00016999999999999999,0.005520000000000001
chrA1,131600000,131700000,0.00014,0.00541,0.00043,0.00524,0.00549,0.00079,0.00033999999999999997,0.00031,0.00551
chrA1,131700000,131800000,0.00035,0.00528,0.00028,0.00492,0.00527,0.00091,0.00061,0.00047999999999999996,0.00527
chrA1,131800000,131900000,0.00018999999999999998,0.00466,0.00056,0.00442,0.0046700000000000005,0.00039,0.00035,0.00023999999999999998,0.00468
chrA1,131900000,132000000,0.00018999999999999998,0.00555,0.00066,0.00542,0.005679999999999999,0.00025,0.00022,0.00014,0.005679999999999999
chrA1,132000000,132100000,0.00026000000000000003,0.00472,0.00042,0.00466,0.00485,0.00033,0.00079,0.00058,0.00487
chrA1,132100000,132200000,0.00021,0.00785,0.00028,0.00797,0.00809,0.00037,0.00018999999999999998,0.00016999999999999999,0.00811
chrA1,132200000,132300000,0.00035,0.00617,0.00036,0.00617,0.00626,0.00082,0.00066,0.00057,0.00629
chrA1,132300000,132400000,0.00021,0.00628,5e-05,0.0057399999999999994,0.00625,0.00015,0.00023999999999999998,0.00015,0.00626
chrA1,132400000,132500000,4e-05,0.00556,4e-05,0.0056,0.00572,0.00011,9e-05,0.00011,0.00571
chrA1,132500000,132600000,8e-05,0.005379999999999999,5.9999999999999995e-05,0.00517,0.00526,0.00016999999999999999,0.00018,0.00014,0.00526
chrA1,132600000,132700000,0.00041,0.00642,0.001,0.00648,0.00648,0.00125,0.00082,0.00078,0.00648
chrA1,132700000,132800000,0.0005099999999999999,0.00793,0.0008699999999999999,0.0081,0.008,0.00109,0.00086,0.00082,0.00801
chrA1,132800000,132900000,0.00072,0.006840000000000001,0.0013599999999999999,0.00702,0.00705,0.00122,0.00106,0.001,0.00704
chrA1,132900000,133000000,0.0006,0.00581,0.0009599999999999999,0.00561,0.00594,0.0009400000000000001,0.00137,0.00112,0.00595
chrA1,133000000,133100000,0.00041,0.00563,0.00053,0.0058200000000000005,0.00573,0.00099,0.00115,0.00099,0.00572
chrA1,133100000,133200000,0.00047999999999999996,0.00707,2.9999999999999997e-05,0.0071200000000000005,0.007090000000000001,0.0008699999999999999,0.00115,0.00106,0.007090000000000001
chrA1,133200000,133300000,0.00074,0.006959999999999999,2e-05,0.00683,0.0070799999999999995,0.00182,0.0015,0.0012900000000000001,0.007090000000000001
chrA1,133300000,133400000,0.00047999999999999996,0.00686,1e-05,0.006809999999999999,0.00692,0.00078,0.00101,0.0007700000000000001,0.0069299999999999995
chrA1,133400000,133500000,0.00049,0.00704,0.00122,0.006959999999999999,0.00704,0.0014,0.0011300000000000001,0.0010400000000000001,0.00704
chrA1,133500000,133600000,2e-05,0.00663,0.0008300000000000001,0.0068,0.0065,0.00124,0.00011,8e-05,0.006490000000000001
chrA1,133600000,133700000,0.00028,0.0075,0.0016600000000000002,0.007509999999999999,0.00759,0.0019,0.0005200000000000001,0.00054,0.00757
chrA1,133700000,133800000,0.00098,0.00564,0.00026000000000000003,0.00558,0.00584,0.00126,0.0022,0.0019399999999999999,0.00583
chrA1,133800000,133900000,0.00044,0.00594,0.0002,0.005679999999999999,0.00598,0.00074,0.00101,0.0006799999999999999,0.00598
chrA1,133900000,134000000,0.0005200000000000001,0.00613,0.00039,0.0059,0.00625,0.00123,0.00133,0.00105,0.00625
chrA1,134000000,134100000,0.00073,0.0069099999999999995,4e-05,0.007109999999999999,0.00698,0.001,0.0011099999999999999,0.0008900000000000001,0.00698
chrA1,134100000,134200000,0.00084,0.008140000000000001,0.00159,0.00824,0.00851,0.00185,0.0018899999999999998,0.00158,0.0085
chrA1,134200000,134300000,0.00027,0.00583,0.0006799999999999999,0.005679999999999999,0.00602,0.00074,0.00037,0.00029,0.00603
chrA1,134300000,134400000,0.0005099999999999999,0.0049299999999999995,0.00054,0.0048200000000000005,0.00481,0.00082,0.00058,0.00058,0.0048
chrA1,134400000,134500000,0.0005,0.007679999999999999,0.00037,0.007659999999999999,0.00775,0.0011300000000000001,0.0007700000000000001,0.00067,0.00772
chrA1,134500000,134600000,0.0007099999999999999,0.00617,0.00044,0.00627,0.0063100000000000005,0.00033999999999999997,0.00067,0.00066,0.0063100000000000005
chrA1,134600000,134700000,0.00164,0.007670000000000001,0.00037999999999999997,0.00759,0.00782,0.00059,0.0027,0.00223,0.00783
chrA1,134700000,134800000,0.00037,0.007109999999999999,0.0008,0.0071200000000000005,0.0072,0.0007599999999999999,0.00075,0.0006799999999999999,0.0072
chrA1,134800000,134900000,0.00022,0.00639,0.00041,0.00615,0.00636,0.00065,0.0005,0.00041,0.00636
chrA1,134900000,135000000,0.00027,0.00554,0.0003,0.00556,0.0055899999999999995,0.00062,0.00088,0.00079,0.0055899999999999995
chrA1,135000000,135100000,0.00065,0.007559999999999999,0.0,0.0073,0.007690000000000001,0.00047999999999999996,0.0014199999999999998,0.00119,0.00772
chrA1,135100000,135200000,0.0007099999999999999,0.008459999999999999,0.00055,0.00812,0.00853,0.00056,0.00162,0.00119,0.00855
chrA1,135200000,135300000,0.00032,0.00435,0.00032,0.00441,0.00456,0.00047000000000000004,0.00073,0.00058,0.00455
chrA1,135300000,135400000,0.00045999999999999996,0.00823,0.00057,0.008029999999999999,0.0082,0.00063,0.0010199999999999999,0.00079,0.0082
chrA1,135400000,135500000,0.00027,0.0065,0.00053,0.00614,0.00642,0.00144,0.00119,0.001,0.00642
chrA1,135500000,135600000,0.00027,0.006529999999999999,0.00086,0.00643,0.00673,0.001,0.00047000000000000004,0.00037999999999999997,0.00674
chrA1,135600000,135700000,0.00042,0.00563,0.0009,0.00632,0.00665,0.00124,0.00047999999999999996,0.00031,0.00665
chrA1,135700000,135800000,0.00056,0.0053,0.00106,0.00564,0.00598,0.00117,0.00073,0.0006,0.00596
chrA1,135800000,135900000,0.00066,0.007090000000000001,0.00132,0.0069,0.007490000000000001,0.00155,0.00066,0.00072,0.007490000000000001
chrA1,135900000,136000000,0.00032,0.006220000000000001,0.00099,0.006220000000000001,0.006409999999999999,0.0007,0.00032,0.00033,0.00642
