Chromosome,Start,Stop,Pammi,Geoffroy,CatIII,Pampas,LilBub,Tigrina
chrB3,74900000,75000000,0.00351,0.017130000000000003,0.00147,0.01696,0.0011300000000000001,0.01747
chrB3,75000000,75100000,0.004070000000000001,0.0174,0.0017100000000000001,0.01731,0.00173,0.017519999999999997
chrB3,75100000,75200000,0.00372,0.017740000000000002,0.00298,0.01772,0.0017699999999999999,0.017730000000000003
chrB3,75200000,75300000,0.00364,0.018269999999999998,0.0011099999999999999,0.01877,0.0006900000000000001,0.0183
chrB3,75300000,75400000,0.00433,0.01815,0.00424,0.0182,0.00209,0.01842
chrB3,75400000,75500000,0.00392,0.01851,0.0032600000000000003,0.01811,0.00294,0.01822
chrB3,75500000,75600000,0.00256,0.02034,0.00278,0.02065,0.00336,0.0203
chrB3,75600000,75700000,0.00285,0.020640000000000002,0.00218,0.02051,0.00229,0.02074
chrB3,75700000,75800000,0.00454,0.02056,0.0035,0.02111,0.00417,0.02059
chrB3,75800000,75900000,0.00345,0.01704,0.0029100000000000003,0.01725,0.0034200000000000003,0.01737
chrB3,75900000,76000000,0.00305,0.01755,0.00233,0.01797,0.00351,0.017830000000000002
chrB3,76000000,76100000,0.00179,0.01737,0.00224,0.0176,0.0027600000000000003,0.01769
chrB3,76100000,76200000,2.9999999999999997e-05,0.01699,0.00302,0.0175,0.0018100000000000002,0.01672
chrB3,76200000,76300000,2e-05,0.01788,0.00337,0.01835,0.00165,0.01803
chrB3,76300000,76400000,1e-05,0.01566,0.00202,0.01609,0.00159,0.01549
chrB3,76400000,76500000,0.00144,0.01406,0.0,0.01435,0.00285,0.01402
chrB3,76500000,76600000,0.00086,0.01381,0.00041,0.013680000000000001,0.0020800000000000003,0.01353
chrB3,76600000,76700000,0.0013599999999999999,0.01466,0.00132,0.015,0.0031100000000000004,0.01523
chrB3,76700000,76800000,0.00139,0.01465,0.00091,0.01487,0.00321,0.014769999999999998
chrB3,76800000,76900000,0.00118,0.01546,0.00133,0.01577,0.0028,0.01564
chrB3,76900000,77000000,0.0005,0.015609999999999999,0.00108,0.0156,0.0010199999999999999,0.01576
chrB3,77000000,77100000,1e-05,0.01523,0.00085,0.015590000000000001,0.00133,0.015090000000000001
chrB3,77100000,77200000,0.00037,0.01672,0.00157,0.01697,0.00175,0.01685
chrB3,77200000,77300000,2e-05,0.01731,2e-05,0.01754,0.0022,0.017740000000000002
chrB3,77300000,77400000,2e-05,0.020730000000000002,4e-05,0.02085,0.00062,0.02047
chrB3,77400000,77500000,0.0038200000000000005,0.01983,0.00374,0.02001,0.00399,0.01999
chrB3,77500000,77600000,0.00579,0.01766,0.00569,0.01824,0.00503,0.01793
chrB3,77600000,77700000,0.0049,0.01916,0.00492,0.01932,0.00476,0.01908
chrB3,77700000,77800000,0.0041,0.01945,0.00409,0.01958,0.00398,0.01902
chrB3,77800000,77900000,0.0041600000000000005,0.01879,0.00411,0.01907,0.00387,0.01872
chrB3,77900000,78000000,0.0039,0.02069,0.0039,0.020980000000000002,0.00359,0.02056
chrB3,78000000,78100000,0.00417,0.020390000000000002,0.0041600000000000005,0.02043,0.00421,0.02025
chrB3,78100000,78200000,0.00484,0.0199,0.00477,0.02,0.00504,0.0196
chrB3,78200000,78300000,0.005520000000000001,0.019540000000000002,0.00549,0.01857,0.00513,0.01945
chrB3,78300000,78400000,0.00389,0.017669999999999998,0.00395,0.01787,0.00372,0.0152
chrB3,78400000,78500000,0.00394,0.01764,0.0036299999999999995,0.01775,0.0037600000000000003,0.01768
chrB3,78500000,78600000,0.00602,0.0195,0.00575,0.02011,0.00581,0.01957
chrB3,78600000,78700000,0.0016300000000000002,0.01549,0.00176,0.01554,0.00195,0.01547
chrB3,78700000,78800000,0.00016,0.01842,2.9999999999999997e-05,0.01867,0.00165,0.0187
chrB3,78800000,78900000,0.00135,0.0166,1e-05,0.016659999999999998,2e-05,0.01641
chrB3,78900000,79000000,0.0008,0.015580000000000002,0.00098,0.01608,0.0,0.015519999999999999
chrB3,79000000,79100000,0.00086,0.013869999999999999,0.00117,0.013930000000000001,0.0,0.014130000000000002
chrB3,79100000,79200000,0.00073,0.01315,0.00108,0.013430000000000001,0.0,0.01288
chrB3,79200000,79300000,0.00091,0.01484,0.00086,0.01455,0.00026000000000000003,0.01499
chrB3,79300000,79400000,0.00117,0.015569999999999999,0.00112,0.0156,0.00164,0.015790000000000002
chrB3,79400000,79500000,0.00098,0.015609999999999999,0.00072,0.01569,0.00175,0.015590000000000001
chrB3,79500000,79600000,0.00361,0.015309999999999999,0.0027600000000000003,0.01595,0.0009199999999999999,0.015380000000000001
chrB3,79600000,79700000,0.0030600000000000002,0.01681,7e-05,0.01719,0.0,0.01671
chrB3,79700000,79800000,0.00197,0.01495,7e-05,0.01526,0.00182,0.01515
chrB3,79800000,79900000,0.00141,0.01505,2.9999999999999997e-05,0.01492,0.0028399999999999996,0.01499
chrB3,79900000,80000000,0.00151,0.01181,2.9999999999999997e-05,0.01185,0.0030800000000000003,0.01185
chrB3,80000000,80100000,0.0017800000000000001,0.0128,0.0010199999999999999,0.01273,0.00213,0.012620000000000001
chrB3,80100000,80200000,0.00187,0.0123,0.00168,0.01229,0.0016,0.0123
chrB3,80200000,80300000,0.0015,0.014669999999999999,0.00275,0.0149,0.00179,0.014580000000000001
chrB3,80300000,80400000,0.0016,0.013609999999999999,0.0037799999999999995,0.01346,0.0018399999999999998,0.013269999999999999
chrB3,80400000,80500000,0.00213,0.013919999999999998,0.00402,0.01445,0.0016899999999999999,0.01429
chrB3,80500000,80600000,0.00158,0.015280000000000002,0.00337,0.01545,0.00155,0.01519
chrB3,80600000,80700000,0.00101,0.014980000000000002,0.00198,0.01438,0.00098,0.0137
chrB3,80700000,80800000,0.00109,0.01316,0.00231,0.01365,0.00107,0.01311
chrB3,80800000,80900000,0.00103,0.013869999999999999,0.00203,0.01371,0.00095,0.013880000000000002
chrB3,80900000,81000000,0.00144,0.01324,0.00275,0.01349,0.00116,0.013080000000000001
chrB3,81000000,81100000,0.00124,0.015119999999999998,0.0037,0.0155,0.00158,0.01519
chrB3,81100000,81200000,1e-05,0.015330000000000002,0.00299,0.015309999999999999,0.00147,0.015580000000000002
chrB3,81200000,81300000,1e-05,0.014369999999999999,0.00424,0.0147,0.0018,0.01445
chrB3,81300000,81400000,2e-05,0.01661,0.00395,0.0167,0.00179,0.01654
chrB3,81400000,81500000,0.00037,0.014369999999999999,0.00253,0.01436,0.00155,0.0146
chrB3,81500000,81600000,0.0015199999999999999,0.0121,0.0007099999999999999,0.01243,0.0025399999999999997,0.01213
chrB3,81600000,81700000,0.00132,0.01395,0.00073,0.01432,0.0016,0.013859999999999999
chrB3,81700000,81800000,0.00108,0.01286,0.00062,0.0134,0.0024100000000000002,0.012819999999999998
chrB3,81800000,81900000,0.00143,0.0146,0.0008,0.01495,0.00237,0.01486
chrB3,81900000,82000000,0.00128,0.01402,0.0006799999999999999,0.013980000000000001,0.00196,0.013890000000000001
chrB3,82000000,82100000,0.0013599999999999999,0.01273,0.00086,0.013340000000000001,0.00139,0.0128
chrB3,82100000,82200000,0.00141,0.01169,0.00022,0.01182,0.00227,0.01162
chrB3,82200000,82300000,0.0010400000000000001,0.013999999999999999,8e-05,0.01431,0.00212,0.014209999999999999
chrB3,82300000,82400000,0.0022600000000000003,0.01541,0.00013000000000000002,0.015309999999999999,0.00355,0.0153
chrB3,82400000,82500000,0.00158,0.016390000000000002,0.00066,0.0168,0.0017800000000000001,0.01624
chrB3,82500000,82600000,0.00165,0.020030000000000003,0.00176,0.02008,0.00292,0.01999
chrB3,82600000,82700000,0.00238,0.015969999999999998,0.00238,0.016630000000000002,0.00217,0.016030000000000003
chrB3,82700000,82800000,0.00328,0.01529,0.00301,0.015609999999999999,0.00251,0.015619999999999998
chrB3,82800000,82900000,0.0028399999999999996,0.01699,0.00175,0.0168,0.00271,0.01687
chrB3,82900000,83000000,0.00134,0.01515,0.00121,0.015380000000000001,0.00133,0.015059999999999999
chrB3,83000000,83100000,0.0019100000000000002,0.014740000000000001,0.00114,0.01517,0.0013599999999999999,0.014719999999999999
chrB3,83100000,83200000,0.00099,0.01491,0.00207,0.01491,0.00379,0.014469999999999998
chrB3,83200000,83300000,0.0036799999999999997,0.01725,0.0028699999999999997,0.017759999999999998,0.00366,0.01719
chrB3,83300000,83400000,0.00324,0.01706,0.00275,0.01729,0.0028899999999999998,0.016890000000000002
chrB3,83400000,83500000,0.004229999999999999,0.01633,0.00495,0.017130000000000003,0.00339,0.01699
chrB3,83500000,83600000,0.00216,0.015780000000000002,0.00281,0.01593,0.00317,0.01611
chrB3,83600000,83700000,0.00298,0.01654,0.00315,0.01684,0.00331,0.016569999999999998
chrB3,83700000,83800000,0.00505,0.017490000000000002,0.00525,0.01795,0.00266,0.01791
chrB3,83800000,83900000,0.00243,0.010020000000000001,0.00159,0.010029999999999999,0.0017100000000000001,0.009890000000000001
chrB3,83900000,84000000,0.00257,0.01199,0.00216,0.01218,0.00228,0.012
chrB3,84000000,84100000,0.00328,0.013680000000000001,0.00265,0.013219999999999999,0.00312,0.013680000000000001
chrB3,84100000,84200000,0.00271,0.01439,0.00187,0.014459999999999999,0.0028,0.014530000000000001
chrB3,84200000,84300000,0.00456,0.0148,0.0046,0.015269999999999999,0.0044399999999999995,0.014790000000000001
chrB3,84300000,84400000,0.00224,0.01295,0.00337,0.013630000000000001,0.0028,0.01349
chrB3,84400000,84500000,0.0015300000000000001,0.01406,0.00182,0.014169999999999999,0.00224,0.01399
chrB3,84500000,84600000,0.00385,0.01669,0.00374,0.01644,0.0038399999999999997,0.01652
chrB3,84600000,84700000,0.0042899999999999995,0.016569999999999998,0.0040100000000000005,0.0161,0.00412,0.016319999999999998
chrB3,84700000,84800000,0.00321,0.013669999999999998,0.0028899999999999998,0.013859999999999999,0.0022600000000000003,0.013609999999999999
chrB3,84800000,84900000,0.00392,0.014780000000000001,0.00318,0.01429,0.0032700000000000003,0.01466
chrB3,84900000,85000000,0.0038399999999999997,0.01652,0.0021899999999999997,0.016669999999999997,0.0028899999999999998,0.0165
chrB3,85000000,85100000,0.00439,0.01593,0.00346,0.01595,0.00389,0.0161
chrB3,85100000,85200000,0.00375,0.016319999999999998,0.00252,0.016280000000000003,0.00345,0.01619
chrB3,85200000,85300000,0.0018,0.0139,5.9999999999999995e-05,0.013519999999999999,0.00145,0.013630000000000001
chrB3,85300000,85400000,0.0022600000000000003,0.01202,0.00149,0.01239,0.00216,0.01228
chrB3,85400000,85500000,0.00168,0.01245,0.00145,0.012490000000000001,0.0015,0.0127
chrB3,85500000,85600000,0.00294,0.0132,0.0027600000000000003,0.0128,0.0025,0.013080000000000001
chrB3,85600000,85700000,0.00231,0.013219999999999999,0.0016,0.013619999999999998,0.00224,0.01286
chrB3,85700000,85800000,0.00379,0.013999999999999999,0.00109,0.01407,0.0031899999999999997,0.014240000000000001
chrB3,85800000,85900000,0.00264,0.01375,0.00218,0.01341,0.00256,0.01356
chrB3,85900000,86000000,0.0031899999999999997,0.014119999999999999,0.00268,0.0142,0.0016600000000000002,0.013909999999999999
chrB3,86000000,86100000,0.00106,0.0143,4e-05,0.0144,0.00028,0.0146
chrB3,86100000,86200000,0.00159,0.01266,2.9999999999999997e-05,0.01277,0.0001,0.0129
chrB3,86200000,86300000,0.00168,0.015969999999999998,0.0,0.015969999999999998,0.0011099999999999999,0.015609999999999999
chrB3,86300000,86400000,0.00135,0.01408,2.9999999999999997e-05,0.014469999999999998,0.00062,0.014369999999999999
chrB3,86400000,86500000,0.00132,0.01574,0.0,0.01593,0.00155,0.01568
chrB3,86500000,86600000,0.0009599999999999999,0.01351,8e-05,0.01377,0.0021,0.01371
chrB3,86600000,86700000,0.0008900000000000001,0.013980000000000001,1e-05,0.013819999999999999,0.0015199999999999999,0.01395
chrB3,86700000,86800000,0.00126,0.01456,2e-05,0.014780000000000001,0.00268,0.01463
chrB3,86800000,86900000,0.00147,0.015619999999999998,0.00064,0.01521,0.00339,0.01554
chrB3,86900000,87000000,0.00179,0.01439,0.0017100000000000001,0.01436,0.00344,0.01441
chrB3,87000000,87100000,0.00263,0.01627,0.00227,0.015780000000000002,0.0020800000000000003,0.015619999999999998
chrB3,87100000,87200000,0.0025800000000000003,0.013919999999999998,0.00267,0.01427,0.00112,0.013919999999999998
chrB3,87200000,87300000,0.0027300000000000002,0.01348,0.00279,0.01379,0.0010400000000000001,0.01354
chrB3,87300000,87400000,0.00361,0.015969999999999998,0.00288,0.016130000000000002,0.0006799999999999999,0.016280000000000003
chrB3,87400000,87500000,0.00242,0.01641,0.00201,0.01703,0.0,0.01635
chrB3,87500000,87600000,0.003,0.015519999999999999,0.00149,0.015309999999999999,4e-05,0.015330000000000002
chrB3,87600000,87700000,0.00318,0.01731,0.00109,0.0165,2e-05,0.016980000000000002
chrB3,87700000,87800000,0.0038299999999999996,0.01619,0.0009,0.016059999999999998,0.00099,0.016390000000000002
chrB3,87800000,87900000,0.0031899999999999997,0.01577,0.0,0.016040000000000002,0.00143,0.01587
chrB3,87900000,88000000,0.00265,0.013969999999999998,2e-05,0.01434,0.00078,0.014169999999999999
chrB3,88000000,88100000,0.0037700000000000003,0.01523,4e-05,0.01514,0.00161,0.01511
chrB3,88100000,88200000,0.00472,0.014530000000000001,0.00058,0.014790000000000001,0.00197,0.014509999999999999
chrB3,88200000,88300000,0.00298,0.014969999999999999,0.0016899999999999999,0.014730000000000002,0.00128,0.015080000000000001
chrB3,88300000,88400000,0.003,0.0151,0.0012,0.01585,0.00143,0.01525
chrB3,88400000,88500000,0.0029100000000000003,0.01791,0.00528,0.01865,0.00082,0.01805
chrB3,88500000,88600000,0.00218,0.018430000000000002,0.00436,0.01859,0.00011999999999999999,0.01879
chrB3,88600000,88700000,0.0026100000000000003,0.01651,0.00441,0.016280000000000003,0.0024100000000000002,0.01616
chrB3,88700000,88800000,0.00358,0.018019999999999998,0.00278,0.017830000000000002,0.0035600000000000002,0.01781
chrB3,88800000,88900000,0.0029100000000000003,0.01599,0.00168,0.01655,0.0033799999999999998,0.01629
chrB3,88900000,89000000,0.00214,0.01518,0.00064,0.01525,0.0046,0.01484
chrB3,89000000,89100000,0.0016300000000000002,0.01697,0.00035,0.01703,0.0028399999999999996,0.016819999999999998
chrB3,89100000,89200000,0.0018899999999999998,0.01797,0.00033,0.01831,0.00328,0.01679
chrB3,89200000,89300000,0.00173,0.01608,0.00047000000000000004,0.01694,0.0033799999999999998,0.01633
chrB3,89300000,89400000,0.0019,0.0173,0.0020399999999999997,0.01763,0.00345,0.01782
chrB3,89400000,89500000,0.00187,0.016819999999999998,0.0027199999999999998,0.01746,0.00343,0.01763
chrB3,89500000,89600000,0.00209,0.018969999999999997,0.00421,0.019030000000000002,0.0039299999999999995,0.01889
chrB3,89600000,89700000,0.0019399999999999999,0.018609999999999998,0.00293,0.01875,0.0037,0.01846
chrB3,89700000,89800000,0.00139,0.016669999999999997,0.0028399999999999996,0.017269999999999997,0.00359,0.01659
chrB3,89800000,89900000,0.0018800000000000002,0.016880000000000003,0.00389,0.01728,0.00299,0.01731
chrB3,89900000,90000000,0.00155,0.016669999999999997,0.00318,0.016669999999999997,0.00275,0.01693
chrB3,90000000,90100000,0.0035399999999999997,0.01707,0.0034,0.01693,0.00293,0.01655
chrB3,90100000,90200000,0.0032600000000000003,0.01764,0.00283,0.01852,0.00278,0.01754
chrB3,90200000,90300000,0.0033399999999999997,0.01656,0.0004,0.016980000000000002,0.00198,0.01671
chrB3,90300000,90400000,0.00231,0.01743,2e-05,0.017240000000000002,0.00232,0.017480000000000002
chrB3,90400000,90500000,0.00343,0.01728,0.0017399999999999998,0.017490000000000002,0.00186,0.01741
chrB3,90500000,90600000,0.0033299999999999996,0.01955,0.00042,0.01941,0.00337,0.01939
chrB3,90600000,90700000,0.0015199999999999999,0.01998,1e-05,0.019809999999999998,0.00475,0.019790000000000002
chrB3,90700000,90800000,0.00337,0.021240000000000002,5e-05,0.02077,0.00303,0.02143
chrB3,90800000,90900000,0.00337,0.02029,2.9999999999999997e-05,0.02043,0.0027600000000000003,0.020669999999999997
chrB3,90900000,91000000,0.00469,0.01916,5e-05,0.01882,0.00396,0.019219999999999998
chrB3,91000000,91100000,0.00375,0.019190000000000002,1e-05,0.01906,0.00098,0.01963
chrB3,91100000,91200000,0.00391,0.01927,2e-05,0.019540000000000002,0.0004,0.019219999999999998
chrB3,91200000,91300000,0.00524,0.0196,9e-05,0.02009,0.00022,0.01975
chrB3,91300000,91400000,0.00479,0.01703,0.0038200000000000005,0.017269999999999997,0.0030399999999999997,0.01671
chrB3,91400000,91500000,0.00278,0.01759,0.00234,0.01779,0.00229,0.01756
chrB3,91500000,91600000,0.00481,0.01807,0.00474,0.01871,0.00515,0.01821
chrB3,91600000,91700000,0.00386,0.0161,0.00312,0.01699,0.00164,0.0162
chrB3,91700000,91800000,0.00469,0.0187,0.00352,0.01938,0.00193,0.01816
chrB3,91800000,91900000,0.00302,0.01651,0.00213,0.01567,0.00234,0.01661
chrB3,91900000,92000000,0.0034100000000000003,0.01705,0.00381,0.01734,0.00229,0.01703
chrB3,92000000,92100000,0.00457,0.01879,0.00206,0.01872,0.00098,0.01891
chrB3,92100000,92200000,0.00626,0.01817,0.00336,0.01908,0.0015,0.01949
chrB3,92200000,92300000,0.00542,0.01704,0.00198,0.01626,0.00147,0.01637
chrB3,92300000,92400000,0.00321,0.01721,0.0055,0.01765,0.00527,0.017480000000000002
chrB3,92400000,92500000,0.00485,0.018340000000000002,0.0030399999999999997,0.018330000000000003,0.00298,0.01805
chrB3,92500000,92600000,0.00456,0.01763,0.0034,0.01768,0.00374,0.01761
chrB3,92600000,92700000,0.00502,0.01676,0.00307,0.016909999999999998,0.0035700000000000003,0.01671
chrB3,92700000,92800000,0.00465,0.01614,0.00176,0.01608,0.0021100000000000003,0.01652
chrB3,92800000,92900000,0.00555,0.01683,2.9999999999999997e-05,0.0169,0.00106,0.016569999999999998
chrB3,92900000,93000000,0.00367,0.01568,0.0008,0.01577,0.0017399999999999998,0.015090000000000001
chrB3,93000000,93100000,0.00346,0.0169,0.0033299999999999996,0.01635,0.0030399999999999997,0.01687
chrB3,93100000,93200000,0.0034700000000000004,0.01461,0.0030600000000000002,0.013519999999999999,0.00293,0.01469
chrB3,93200000,93300000,0.00296,0.015130000000000001,0.00299,0.015390000000000001,0.0038,0.015059999999999999
chrB3,93300000,93400000,0.00367,0.01496,0.00259,0.014819999999999998,0.00464,0.014830000000000001
chrB3,93400000,93500000,0.0031899999999999997,0.01438,0.00321,0.01462,0.00331,0.01433
chrB3,93500000,93600000,0.0035600000000000002,0.01491,0.004,0.015280000000000002,0.0034100000000000003,0.01517
chrB3,93600000,93700000,0.0041600000000000005,0.01734,0.00402,0.01705,0.0036200000000000004,0.01708
chrB3,93700000,93800000,0.0029100000000000003,0.015369999999999998,0.00313,0.01591,0.0026899999999999997,0.01521
chrB3,93800000,93900000,0.0030800000000000003,0.01671,0.0027300000000000002,0.01708,0.0033200000000000005,0.01701
chrB3,93900000,94000000,0.0038799999999999998,0.01656,0.00468,0.0168,0.00386,0.0165
chrB3,94000000,94100000,0.0045899999999999995,0.01821,0.00337,0.01816,0.00323,0.01817
chrB3,94100000,94200000,0.00398,0.01707,0.00404,0.0174,0.00351,0.017130000000000003
chrB3,94200000,94300000,0.00399,0.01577,0.00301,0.01617,0.0034799999999999996,0.016040000000000002
chrB3,94300000,94400000,0.0035700000000000003,0.01797,0.00386,0.01863,0.0036200000000000004,0.0183
chrB3,94400000,94500000,0.004220000000000001,0.016890000000000002,0.00274,0.01739,0.00392,0.01707
chrB3,94500000,94600000,0.00316,0.0197,5.9999999999999995e-05,0.01819,0.00299,0.01977
chrB3,94600000,94700000,5.9999999999999995e-05,0.01737,2.9999999999999997e-05,0.01779,0.00297,0.01816
chrB3,94700000,94800000,5e-05,0.01653,2e-05,0.01677,0.00139,0.01617
chrB3,94800000,94900000,0.0,0.018359999999999998,1e-05,0.01902,0.00196,0.01841
chrB3,94900000,95000000,2.9999999999999997e-05,0.017230000000000002,0.0,0.01782,0.0016600000000000002,0.01741
chrB3,95000000,95100000,4e-05,0.0179,2.9999999999999997e-05,0.01668,0.00091,0.01786
chrB3,95100000,95200000,5e-05,0.01874,0.0035299999999999997,0.01885,0.00221,0.01852
chrB3,95200000,95300000,1e-05,0.01829,0.0038299999999999996,0.01821,0.00352,0.01874
chrB3,95300000,95400000,0.00016999999999999999,0.01651,0.00283,0.01678,0.0017,0.01649
chrB3,95400000,95500000,0.00365,0.01737,0.0038299999999999996,0.01778,0.0034,0.01745
chrB3,95500000,95600000,0.00299,0.01641,0.00206,0.01674,0.0016699999999999998,0.0166
chrB3,95600000,95700000,0.0025399999999999997,0.017240000000000002,5e-05,0.0177,2e-05,0.017580000000000002
chrB3,95700000,95800000,0.00196,0.01697,0.00328,0.01697,0.00228,0.01674
chrB3,95800000,95900000,0.00168,0.01852,0.00462,0.018269999999999998,0.00294,0.01826
chrB3,95900000,96000000,0.00175,0.01878,0.00355,0.01832,0.00337,0.01872
chrB3,96000000,96100000,0.00183,0.02034,0.00302,0.02045,0.00285,0.02055
chrB3,96100000,96200000,0.00374,0.018969999999999997,0.00365,0.01996,0.00315,0.019030000000000002
chrB3,96200000,96300000,0.00022999999999999998,0.019969999999999998,0.00224,0.02019,0.00253,0.01975
chrB3,96300000,96400000,1e-05,0.0181,0.00288,0.01741,0.0030600000000000002,0.01813
chrB3,96400000,96500000,0.0001,0.01817,0.00385,0.01857,0.00411,0.01848
chrB3,96500000,96600000,0.0,0.01831,0.00436,0.01815,0.00392,0.01816
chrB3,96600000,96700000,1e-05,0.01708,0.00309,0.0171,0.0028,0.01702
chrB3,96700000,96800000,1e-05,0.01739,0.0023899999999999998,0.01816,0.00228,0.01754
chrB3,96800000,96900000,0.0035299999999999997,0.01678,0.00443,0.01681,0.00442,0.01685
chrB3,96900000,97000000,0.00455,0.01585,0.00474,0.015580000000000002,0.004379999999999999,0.0156
chrB3,97000000,97100000,0.0047799999999999995,0.01576,0.00265,0.01598,0.0048,0.01609
chrB3,97100000,97200000,0.00274,0.01705,0.00323,0.01693,0.00307,0.01704
chrB3,97200000,97300000,0.00367,0.017159999999999998,2.9999999999999997e-05,0.0168,0.00366,0.017519999999999997
chrB3,97300000,97400000,0.00295,0.01617,2e-05,0.016659999999999998,0.00183,0.01662
chrB3,97400000,97500000,0.00253,0.01546,1e-05,0.01546,0.0009699999999999999,0.01514
chrB3,97500000,97600000,0.00346,0.014769999999999998,0.00066,0.01515,0.0016,0.01475
chrB3,97600000,97700000,0.00451,0.01959,0.0042,0.0196,0.00442,0.01944
chrB3,97700000,97800000,0.0026100000000000003,0.01581,0.00279,0.015619999999999998,0.0031899999999999997,0.015790000000000002
chrB3,97800000,97900000,0.00351,0.014509999999999999,0.0034100000000000003,0.01466,0.00331,0.014480000000000002
chrB3,97900000,98000000,0.00371,0.017419999999999998,0.00364,0.01594,0.00375,0.01721
chrB3,98000000,98100000,0.0021899999999999997,0.0152,0.00329,0.015590000000000001,0.00187,0.015090000000000001
chrB3,98100000,98200000,0.0013,0.015590000000000001,0.0045899999999999995,0.01591,0.00285,0.015619999999999998
chrB3,98200000,98300000,0.0016600000000000002,0.01605,0.0049700000000000005,0.01626,0.00296,0.01656
chrB3,98300000,98400000,0.00224,0.01672,0.00161,0.0173,0.00285,0.01648
chrB3,98400000,98500000,0.00302,0.015880000000000002,0.0030800000000000003,0.015719999999999998,0.00255,0.01585
chrB3,98500000,98600000,0.00115,0.016,0.00075,0.0157,0.0005,0.01595
chrB3,98600000,98700000,0.00125,0.01609,0.0015400000000000001,0.01611,0.0012900000000000001,0.01596
chrB3,98700000,98800000,0.00179,0.01817,0.00329,0.018009999999999998,0.00156,0.0183
chrB3,98800000,98900000,0.0017699999999999999,0.01553,0.00321,0.01617,0.00202,0.015590000000000001
chrB3,98900000,99000000,0.0016899999999999999,0.01733,0.0016300000000000002,0.0171,0.0015,0.017
chrB3,99000000,99100000,0.0018,0.01788,0.00198,0.01804,0.00244,0.01816
chrB3,99100000,99200000,0.0017800000000000001,0.01636,0.00022,0.01653,0.00313,0.016130000000000002
chrB3,99200000,99300000,0.0015199999999999999,0.01842,0.001,0.01891,0.00359,0.019
chrB3,99300000,99400000,0.00072,0.0175,0.00157,0.0176,0.0006799999999999999,0.017269999999999997
chrB3,99400000,99500000,0.00296,0.01789,0.00253,0.01772,0.00146,0.018090000000000002
chrB3,99500000,99600000,0.00126,0.01771,0.0015,0.01753,0.00206,0.01728
chrB3,99600000,99700000,0.0012900000000000001,0.01489,0.00175,0.01563,0.00202,0.01492
chrB3,99700000,99800000,0.0028,0.01778,0.0017100000000000001,0.01737,0.00164,0.01789
chrB3,99800000,99900000,0.0024,0.01535,0.00392,0.01662,0.0032,0.015569999999999999
chrB3,99900000,100000000,0.00197,0.014169999999999999,0.0039,0.01463,0.0039,0.01425
chrB3,100000000,100100000,0.00173,0.013880000000000002,0.00231,0.014430000000000002,0.0018,0.01407
chrB3,100100000,100200000,0.00128,0.01438,0.0032,0.014759999999999999,0.0027,0.014480000000000002
chrB3,100200000,100300000,0.00275,0.01523,0.00293,0.01601,0.0017,0.01535
chrB3,100300000,100400000,0.00045,0.015309999999999999,0.0009699999999999999,0.0153,0.0011300000000000001,0.01516
chrB3,100400000,100500000,0.00082,0.016919999999999998,5e-05,0.016819999999999998,0.00133,0.01687
chrB3,100500000,100600000,0.0016600000000000002,0.014180000000000002,4e-05,0.013890000000000001,0.0018899999999999998,0.014219999999999998
chrB3,100600000,100700000,0.00201,0.01719,0.00179,0.01695,0.00228,0.01705
chrB3,100700000,100800000,0.0025800000000000003,0.01674,0.00263,0.01629,0.00196,0.01655
chrB3,100800000,100900000,0.00182,0.01625,0.0018800000000000002,0.01601,0.00157,0.016280000000000003
chrB3,100900000,101000000,0.0016699999999999998,0.01426,0.0014,0.01465,0.0019199999999999998,0.014459999999999999
chrB3,101000000,101100000,0.00373,0.0141,0.0018899999999999998,0.01468,0.0034100000000000003,0.014430000000000002
chrB3,101100000,101200000,0.00124,0.01596,0.00277,0.0163,0.00179,0.01615
chrB3,101200000,101300000,0.00107,0.0146,0.0009699999999999999,0.01515,0.00063,0.015040000000000001
chrB3,101300000,101400000,0.0033200000000000005,0.01535,0.00032,0.0156,0.00173,0.01553
chrB3,101400000,101500000,0.00233,0.014780000000000001,0.00157,0.01475,0.0015,0.014480000000000002
chrB3,101500000,101600000,0.00283,0.01381,0.00198,0.01402,0.0015,0.0138
chrB3,101600000,101700000,0.00455,0.014819999999999998,0.00224,0.0149,0.00172,0.014740000000000001
chrB3,101700000,101800000,0.00251,0.015609999999999999,0.00271,0.015819999999999997,0.0017800000000000001,0.0157
chrB3,101800000,101900000,0.00172,0.014190000000000001,0.0018100000000000002,0.014709999999999999,0.00123,0.014130000000000002
chrB3,101900000,102000000,0.00182,0.01445,0.00054,0.01489,0.00128,0.01444
chrB3,102000000,102100000,0.00098,0.015369999999999998,0.00106,0.01541,0.00328,0.01519
chrB3,102100000,102200000,0.0018800000000000002,0.01238,0.00432,0.01268,0.0018,0.01299
chrB3,102200000,102300000,0.00164,0.01401,0.00355,0.01383,0.00161,0.01409
chrB3,102300000,102400000,0.0015400000000000001,0.01435,0.003,0.01548,0.00158,0.014280000000000001
chrB3,102400000,102500000,0.00134,0.012620000000000001,0.00262,0.01296,0.00116,0.01273
chrB3,102500000,102600000,0.0009699999999999999,0.01481,0.0021100000000000003,0.01494,0.0008900000000000001,0.014769999999999998
chrB3,102600000,102700000,0.00268,0.01619,0.0027,0.0163,0.00259,0.0165
